date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2010122607,0.048,-4.59,207.54,5.17,-2.8,-4.02,214.91,4.9,-3.34,-3.88,220.73,5.12,-2.81,-4.23,213.65,5.08,-2.39
2010122608,0.106,-4.45,210.5,5.17,-3.09,-3.81,219.06,4.91,-3.47,-3.89,221.73,5.21,-2.98,-4.26,215.03,5.2,-2.62
2010122609,0.074,-4.37,211.56,5.13,-3.18,-3.74,220.41,4.91,-3.43,-3.94,220.99,5.22,-2.98,-4.29,214.79,5.23,-2.69
2010122610,0.09,-4.38,208.9,5.01,-2.92,-3.89,216.84,4.86,-3.12,-4.03,217.72,5.09,-2.64,-4.36,211.19,5.1,-2.42
2010122611,0.132,-4.47,204.25,4.9,-2.52,-4.15,211.23,4.85,-2.7,-4.13,213.23,4.93,-2.21,-4.42,206.54,4.94,-2.01
2010122612,0.042,-4.59,200.74,4.91,-2.31,-4.34,208.04,4.91,-2.43,-4.23,209.93,4.88,-2.03,-4.38,204.81,4.83,-1.74
2010122613,0.032,-4.32,210.1,4.99,-2.45,-4.3,209.73,4.95,-2.31,-4.2,208.77,4.8,-2.6,-3.48,216.79,4.34,-2.5
2010122614,0.069,-4.07,214.45,4.94,-2.55,-4.23,211.09,4.93,-2.7,-3.88,214.78,4.72,-2.75,-3.23,220.35,4.24,-2.79
2010122615,0.079,-3.63,217.36,4.57,-2.41,-3.89,211.77,4.58,-2.69,-3.43,218.07,4.36,-2.38,-2.89,219.54,3.74,-2.77
2010122616,0.032,-3.04,215.11,3.72,-1.84,-3.26,209.4,3.74,-1.95,-2.9,213.85,3.49,-1.68,-2.53,213.56,3.03,-2.14
2010122617,0.005,-2.55,204.06,2.8,-1.01,-2.62,201.12,2.81,-0.79,-2.48,197.73,2.61,-0.81,-2.3,199.44,2.44,-1.14
2010122618,0,-2.43,183.13,2.44,-0.22,-2.34,185.39,2.36,0.28,-2.4,173.24,2.42,0.03,-2.35,179.31,2.35,-0.13
2010122619,0,-2.86,168.68,2.92,0.3,-2.69,173.65,2.71,0.9,-2.8,162.17,2.94,0.67,-2.77,166.34,2.86,0.57
2010122620,0.063,-3.63,165.98,3.75,0.51,-3.45,171.54,3.49,1.04,-3.5,163.49,3.65,1.02,-3.45,163.58,3.59,0.91
2010122621,0.381,-4.44,169.06,4.52,0.43,-4.28,174.24,4.3,0.77,-4.24,169.69,4.31,0.96,-4.19,167.08,4.3,0.86
2010122622,0.418,-5.02,174.92,5.04,0.09,-4.9,179,4.9,0.2,-4.82,177.58,4.82,0.48,-4.84,174.39,4.87,0.45
2010122623,0.312,-5.32,181.91,5.33,-0.42,-5.25,184.61,5.27,-0.49,-5.18,185.39,5.2,-0.23,-5.32,182.49,5.32,-0.18
2010122700,0.254,-5.36,188.77,5.42,-0.97,-5.31,190.38,5.39,-1.1,-5.32,191.71,5.43,-0.89,-5.55,189.11,5.62,-0.83
2010122701,0.164,-5.08,195.96,5.29,-1.48,-5.25,195.77,5.46,-1.29,-5.5,193.22,5.65,-1.47,-3.91,200.58,4.18,-1.45
2010122702,0.148,-4.68,201.2,5.02,-1.67,-5.05,198.34,5.32,-1.47,-5.26,195.63,5.46,-1.49,-4.13,199.9,4.39,-1.82
2010122703,0.185,-4.23,205.54,4.69,-1.76,-4.78,200.23,5.1,-1.52,-4.94,197.12,5.16,-1.6,-4.17,201.06,4.47,-2.02
2010122704,0.153,-3.84,208.08,4.35,-1.81,-4.53,201.83,4.88,-1.52,-4.63,198.11,4.87,-1.76,-4.06,203.37,4.43,-2.05
2010122705,0.164,-3.53,208.65,4.02,-1.79,-4.32,202.5,4.68,-1.46,-4.4,198.36,4.64,-1.88,-3.85,206.06,4.29,-1.93
2010122706,0.127,-3.32,207.32,3.74,-1.63,-4.2,201.24,4.5,-1.34,-4.27,197.43,4.48,-1.92,-3.56,208.31,4.04,-1.72
2010122707,0.048,-3.22,204.45,3.54,-1.31,-4.16,197.5,4.36,-1.17,-4.26,195.29,4.42,-1.81,-3.22,209.37,3.69,-1.46
2010122708,0.09,-3.17,200.91,3.4,-0.96,-4.16,193.06,4.27,-1.01,-4.26,193.39,4.38,-1.63,-2.89,209.44,3.32,-1.21
2010122709,0.09,-3.12,197.77,3.28,-0.75,-4.09,190.41,4.16,-0.99,-4.12,193.44,4.24,-1.47,-2.65,209.07,3.03,-1
2010122710,0.037,-3.02,195.14,3.12,-0.75,-3.9,190.88,3.97,-1.1,-3.77,196.24,3.92,-1.36,-2.52,208.39,2.86,-0.82
2010122711,0.011,-2.85,188.7,2.88,-0.66,-3.62,190.35,3.68,-1.03,-3.3,197.43,3.45,-1.08,-2.39,204.3,2.63,-0.44
2010122712,0.021,-2.62,171.02,2.65,-0.09,-3.29,181.63,3.29,-0.4,-2.86,187.89,2.89,-0.35,-2.13,189.43,2.16,0.41
2010122713,0.053,-2.94,157.89,3.17,1.05,-2.57,157.79,2.78,0.97,-1.64,149.27,1.9,1.53,-0.88,119.87,1.77,1.19
2010122714,0.021,-2.54,131.79,3.82,2.87,-2.33,129.05,3.7,2.55,-1,111.42,2.73,3.14,-0.48,98.61,3.18,2.85
2010122715,0.032,-2.06,115.26,4.82,4.47,-2,114.09,4.9,3.89,-0.36,95.26,3.9,4.23,-0.1,91.4,4.23,4.36
2010122716,0.079,-1.46,105.34,5.52,5.37,-1.49,105.46,5.57,4.63,0.17,87.85,4.64,4.87,0.24,87.24,4.87,5.33
2010122717,0.233,-0.85,98.46,5.79,5.6,-0.89,99.08,5.67,4.85,0.58,83.15,4.89,5.13,0.53,84.07,5.16,5.73
2010122718,0.291,-0.35,93.56,5.64,5.3,-0.38,94.05,5.31,4.74,0.88,79.45,4.82,5.07,0.78,81.25,5.12,5.63
2010122719,0.217,-0.04,90.43,5.15,4.65,-0.03,90.39,4.65,4.47,1.09,76.29,4.6,4.76,0.98,78.41,4.86,5.15
2010122720,0.101,0.16,88.03,4.61,4.01,0.22,86.85,4.02,4.24,1.26,73.42,4.42,4.43,1.15,75.42,4.58,4.61
2010122721,0.042,0.36,85.28,4.36,3.77,0.51,82.23,3.8,4.24,1.46,71.02,4.49,4.34,1.35,72.73,4.54,4.35
2010122722,0.053,0.64,82.03,4.65,4.17,0.93,77.39,4.28,4.6,1.72,69.53,4.91,4.63,1.58,71.15,4.89,4.61
2010122723,0.095,0.96,79.43,5.23,4.92,1.37,74.44,5.11,5.14,1.96,69.14,5.5,5.14,1.79,70.74,5.44,5.14
2010122800,0.18,1.21,77.79,5.74,5.56,1.67,73.31,5.8,5.58,2.07,69.69,5.95,5.58,1.91,71.08,5.9,5.61
2010122801,0.275,1.72,73.4,6.01,5.76,1.98,71.06,6.09,5.75,1.88,71.87,6.05,4.48,1.97,66.22,4.89,5.76
2010122802,0.291,1.61,74.07,5.85,5.72,1.77,72.77,5.98,5.72,1.76,72.87,5.99,4.99,2.31,65.19,5.49,5.63
2010122803,0.254,1.48,74.69,5.6,5.59,1.58,74.17,5.81,5.64,1.64,73.78,5.87,5.32,2.38,65.91,5.82,5.4
2010122804,0.333,1.44,74.64,5.44,5.48,1.51,74.58,5.69,5.61,1.58,74.26,5.83,5.5,2.26,67.68,5.95,5.24
2010122805,0.619,1.51,73.71,5.37,5.43,1.55,74.06,5.64,5.63,1.6,74.13,5.85,5.6,2.05,69.88,5.96,5.16
2010122806,0.487,1.66,71.9,5.34,5.43,1.66,72.96,5.68,5.67,1.7,73.3,5.91,5.66,1.86,71.84,5.96,5.07
2010122807,0.429,1.87,69.32,5.29,5.47,1.81,71.7,5.77,5.68,1.86,71.89,5.97,5.74,1.75,73.01,6,4.95
2010122808,0.402,2.07,66.7,5.24,5.46,1.9,70.78,5.79,5.6,1.97,70.67,5.94,5.74,1.66,73.87,5.97,4.81
2010122809,0.397,2.19,65.01,5.18,5.27,1.85,70.65,5.58,5.37,1.89,70.58,5.69,5.57,1.47,75.21,5.76,4.7
2010122810,0.651,2.16,64.89,5.1,4.82,1.59,71.71,5.08,4.95,1.57,72.37,5.19,5.18,1.13,77.7,5.3,4.62
2010122811,0.503,2.02,65.73,4.91,4.26,1.26,73.54,4.44,4.44,1.17,75.21,4.6,4.68,0.79,80.47,4.74,4.47
2010122812,0.228,1.78,66.6,4.49,3.78,1.01,74.99,3.92,4,0.92,76.99,4.1,4.23,0.65,81.3,4.28,4.13
2010122813,0.185,0.99,74.44,3.68,3.71,0.99,75.08,3.84,3.96,0.85,77.84,4.05,4.31,0.56,82.64,4.34,3.54
2010122814,0.206,1.12,72.19,3.67,3.56,1.27,70.28,3.78,3.79,1.26,71.59,4,3.91,0.94,76.47,4.03,3.5
2010122815,0.18,1.33,69.51,3.8,3.45,1.62,64.88,3.81,3.65,1.68,65.3,4.01,3.57,1.39,68.67,3.83,3.56
2010122816,0.127,1.52,67.45,3.95,3.35,1.88,60.67,3.84,3.44,1.93,60.67,3.94,3.29,1.85,60.64,3.77,3.65
2010122817,0.079,1.6,66.67,4.04,3.26,2,58.42,3.82,3.22,2.03,57.78,3.81,3.09,2.21,54.4,3.8,3.71
2010122818,0.074,1.5,67.76,3.97,3.2,1.93,58.86,3.74,3.07,2.01,56.76,3.67,3,2.38,51.56,3.83,3.68
2010122819,0.048,1.19,71.38,3.73,3.21,1.67,62.52,3.61,3.07,1.93,57.85,3.62,3.02,2.29,52.9,3.79,3.53
2010122820,0.048,0.79,76.96,3.49,3.34,1.36,67.83,3.6,3.23,1.81,60.79,3.7,3.18,2.05,57.14,3.78,3.4
2010122821,0.042,0.46,82.33,3.46,3.65,1.19,71.87,3.84,3.59,1.68,64.84,3.96,3.47,1.85,61.99,3.93,3.43
2010122822,0.053,0.34,84.84,3.73,4.15,1.3,72.64,4.35,4.11,1.6,68.78,4.41,3.89,1.8,65.18,4.28,3.72
2010122823,0.053,0.35,85.15,4.1,4.7,1.55,71.72,4.95,4.63,1.57,71.24,4.89,4.31,1.9,66.22,4.71,4.09
2010122900,0.074,0.39,84.85,4.33,5.07,1.77,70.78,5.37,4.92,1.64,71.52,5.19,4.58,2.1,65.35,5.04,4.32
2010122901,0.085,1.81,70.63,5.45,4.84,1.82,69.38,5.17,4.6,2.36,62.78,5.17,3.86,2.84,53.62,4.79,5.14
2010122902,0.063,1.68,71.46,5.27,4.53,2.03,65.84,4.96,4.39,2.65,58.92,5.13,3.97,3.08,52.19,5.02,5
2010122903,0.058,1.43,73.47,5.03,4.21,2.19,62.57,4.75,4.04,2.91,54.25,4.98,3.73,3.2,49.38,4.91,4.82
2010122904,0.106,1.12,76.65,4.86,4.05,2.23,61.22,4.62,3.63,3.12,49.27,4.79,3.25,3.24,45.06,4.59,4.73
2010122905,0.122,0.82,80.12,4.76,3.93,2.19,60.86,4.5,3.21,3.26,44.57,4.57,2.67,3.27,39.27,4.22,4.69
2010122906,0.111,0.58,82.86,4.67,3.66,2.15,59.58,4.25,2.87,3.3,40.97,4.37,2.15,3.34,32.78,3.97,4.64
2010122907,0.085,0.49,83.83,4.52,3.12,2.17,55.12,3.8,2.65,3.26,39.1,4.2,1.8,3.5,27.18,3.93,4.5
2010122908,0.153,0.62,81.56,4.21,2.33,2.31,45.35,3.28,2.51,3.24,37.78,4.1,1.6,3.75,23.18,4.08,4.17
2010122909,0.206,1.07,73.23,3.71,1.4,2.6,28.34,2.95,2.38,3.37,35.28,4.13,1.54,4.09,20.63,4.37,3.55
2010122910,0.196,1.85,54.35,3.18,0.42,3.05,7.79,3.08,2.2,3.73,30.59,4.33,1.55,4.5,18.97,4.76,2.59
2010122911,0.228,2.69,27.93,3.05,-0.44,3.54,352.98,3.57,1.91,4.19,24.53,4.6,1.5,4.87,17.08,5.09,1.43
2010122912,0.307,3.23,4.88,3.25,-0.96,3.9,346.12,4.02,1.44,4.55,17.51,4.77,1.24,5.07,13.72,5.21,0.28
2010122913,0.344,4,345.42,4.13,0.78,4.69,9.45,4.75,0.71,5.02,8.02,5.07,-0.46,4.28,353.87,4.31,-1.04
2010122914,0.45,3.91,348.01,4,0.19,4.72,2.34,4.73,0.17,4.88,2,4.88,-0.78,4.44,350.02,4.5,-0.83
2010122915,0.466,3.74,351.37,3.78,-0.01,4.82,359.83,4.82,-0.03,4.83,359.65,4.83,-0.7,4.62,351.35,4.67,-0.57
2010122916,0.508,3.59,353.14,3.62,0.36,5.11,4.08,5.12,0.34,5.01,3.9,5.02,-0.32,4.82,356.18,4.83,-0.43
2010122917,0.561,3.56,353.89,3.58,1.12,5.46,11.62,5.57,1.07,5.36,11.32,5.47,0.27,5.04,3.07,5.05,-0.38
2010122918,0.598,3.73,355.14,3.75,1.95,5.71,18.85,6.03,1.85,5.75,17.8,6.04,0.98,5.28,10.53,5.37,-0.32
2010122919,0.603,4.15,357.42,4.15,2.59,5.73,24.32,6.28,2.41,6.06,21.68,6.52,1.72,5.53,17.27,5.79,-0.19
2010122920,0.587,4.67,358.67,4.67,3.02,5.61,28.31,6.37,2.8,6.22,24.22,6.82,2.37,5.74,22.47,6.21,-0.11
2010122921,0.571,5.1,357.27,5.11,3.28,5.5,30.85,6.4,3.13,6.19,26.82,6.93,2.83,5.85,25.83,6.49,-0.24
2010122922,0.545,5.33,352.69,5.37,3.41,5.49,31.85,6.47,3.47,5.94,30.31,6.88,3.01,5.82,27.3,6.55,-0.68
2010122923,0.651,5.41,347.2,5.55,3.47,5.56,31.95,6.56,3.73,5.57,33.82,6.71,2.92,5.76,26.91,6.46,-1.23
2010123000,0.651,5.48,343.64,5.71,3.51,5.63,31.98,6.63,3.79,5.23,35.93,6.46,2.63,5.76,24.52,6.33,-1.61
2010123001,0.751,5.62,32.24,6.65,3.54,5,35.31,6.12,2.17,5.89,20.18,6.28,2.6,6.48,21.87,6.98,3.55
2010123002,0.735,5.59,31.11,6.52,3.03,4.81,32.19,5.68,1.58,6.03,14.67,6.23,2.18,6.25,19.23,6.62,3.37
2010123003,0.735,5.57,26.17,6.2,2.32,4.54,27.06,5.09,0.9,5.99,8.55,6.06,1.35,6.07,12.53,6.22,2.74
2010123004,0.64,5.58,15.19,5.79,1.5,4.12,20,4.38,0.18,5.66,1.82,5.66,0.28,5.9,2.72,5.9,1.52
2010123005,0.598,5.51,1.1,5.51,0.7,3.67,10.8,3.73,-0.5,5.14,354.42,5.16,-0.79,5.66,352.07,5.71,0.11
2010123006,0.603,5.17,349.37,5.26,0.06,3.33,0.98,3.33,-1.05,4.59,347.07,4.71,-1.6,5.28,343.11,5.52,-0.97
2010123007,0.587,4.49,343.32,4.69,-0.34,3.23,354.05,3.24,-1.41,4.15,341.22,4.39,-1.99,4.73,337.18,5.13,-1.35
2010123008,0.661,3.68,340.96,3.89,-0.58,3.28,349.95,3.33,-1.63,3.81,336.88,4.15,-2.07,4.14,333.38,4.63,-1.27
2010123009,0.778,3.02,339.2,3.23,-0.83,3.36,346.21,3.46,-1.78,3.53,333.23,3.96,-2.06,3.7,330.85,4.23,-1.15
2010123010,0.836,2.72,334.72,3.01,-1.18,3.39,340.86,3.59,-1.93,3.29,329.51,3.81,-2.11,3.53,329.14,4.12,-1.28
2010123011,0.841,2.71,329.12,3.15,-1.57,3.37,335,3.71,-2.07,3.11,326.29,3.74,-2.2,3.56,328.34,4.19,-1.62
2010123012,0.577,2.81,324.84,3.44,-1.9,3.32,330.27,3.83,-2.17,3.05,324.6,3.74,-2.24,3.64,328.35,4.28,-1.98
2010123013,0.307,3.29,327.77,3.89,-2.2,3.14,325.04,3.83,-2.2,3.65,328.92,4.26,-2.22,4.15,331.93,4.71,-2.08
2010123014,0.222,3.28,327.39,3.9,-2.15,3.29,326.9,3.93,-2.11,3.61,329.72,4.18,-2.09,3.94,332.05,4.47,-2.1
2010123015,0.217,3.31,328.91,3.86,-2.03,3.41,329.26,3.96,-2.04,3.58,330.33,4.12,-1.99,3.79,332.3,4.28,-1.99
2010123016,0.28,3.36,331.96,3.81,-1.84,3.4,331.53,3.86,-2.03,3.58,330.38,4.11,-1.91,3.67,332.48,4.14,-1.79
2010123017,0.243,3.4,335.24,3.75,-1.66,3.31,333.35,3.7,-2.06,3.56,329.97,4.11,-1.87,3.55,332.28,4.01,-1.57
2010123018,0.349,3.39,337.11,3.68,-1.55,3.2,334.15,3.55,-2.06,3.47,329.29,4.03,-1.85,3.39,331.33,3.86,-1.43
2010123019,0.413,3.29,336.24,3.6,-1.57,3.12,333.32,3.5,-2.01,3.26,328.33,3.83,-1.88,3.17,329.28,3.68,-1.45
2010123020,0.413,3.13,332.96,3.52,-1.7,3.07,330.98,3.51,-1.99,3,326.39,3.6,-1.97,2.93,326.01,3.53,-1.6
2010123021,0.349,2.96,328.21,3.49,-1.91,2.99,327.49,3.55,-2.11,2.77,322.66,3.48,-2.15,2.73,321.77,3.48,-1.84
2010123022,0.444,2.83,323.27,3.53,-2.15,2.89,323.33,3.6,-2.43,2.65,317.42,3.6,-2.43,2.64,317.37,3.58,-2.11
2010123023,0.566,2.78,319.83,3.64,-2.38,2.81,319.71,3.69,-2.83,2.66,313.27,3.88,-2.72,2.64,314.09,3.79,-2.35
2010123100,0.73,2.89,319.36,3.81,-2.57,2.86,318.02,3.85,-3.12,2.82,312.11,4.2,-2.95,2.72,312.74,4.01,-2.48
2010123101,0.82,3.08,318.96,4.08,-3.16,3.11,314.53,4.43,-3.03,2.89,313.65,4.19,-3,3.43,318.9,4.56,-2.68
2010123102,0.656,3.38,321.43,4.33,-2.99,3.48,319.35,4.58,-2.96,3.13,316.63,4.31,-2.7,3.58,322.9,4.48,-2.7
2010123103,0.698,3.65,324.25,4.5,-2.65,3.84,325.35,4.67,-2.72,3.43,321.58,4.38,-2.37,3.86,328.45,4.53,-2.63
2010123104,0.757,3.81,326.99,4.54,-2.23,4.14,331.68,4.7,-2.34,3.78,328.19,4.44,-2.01,4.21,334.46,4.67,-2.47
2010123105,0.794,3.9,330.71,4.48,-1.77,4.36,337.91,4.71,-1.91,4.11,335.08,4.53,-1.68,4.55,339.79,4.85,-2.19
2010123106,0.794,4.04,336.73,4.4,-1.33,4.52,343.57,4.71,-1.53,4.36,340.71,4.62,-1.41,4.8,343.69,5,-1.74
2010123107,0.788,4.27,345.46,4.41,-0.97,4.63,348.16,4.73,-1.28,4.49,344.08,4.67,-1.22,4.89,345.94,5.04,-1.11
2010123108,0.683,4.55,354.36,4.57,-0.7,4.71,351.54,4.76,-1.16,4.55,345.67,4.69,-1.11,4.87,347.19,4.99,-0.45
2010123109,0.677,4.76,0.71,4.76,-0.53,4.77,353.66,4.8,-1.13,4.59,346.12,4.73,-1.01,4.81,348.18,4.91,0.06
2010123110,0.704,4.85,3.4,4.86,-0.46,4.83,354.59,4.85,-1.16,4.67,346.11,4.81,-0.89,4.77,349.41,4.85,0.29
2010123111,0.661,4.86,3.86,4.87,-0.43,4.9,354.98,4.92,-1.15,4.79,346.51,4.93,-0.78,4.78,350.68,4.84,0.33
2010123112,0.767,4.83,3.81,4.84,-0.39,4.97,355.57,4.99,-1.03,4.92,348.18,5.03,-0.72,4.83,351.57,4.89,0.32
2010123113,0.646,5.05,357.02,5.06,-0.74,5.05,351.65,5.1,-0.7,4.93,351.97,4.98,-0.29,5.1,356.74,5.1,-0.26
2010123114,0.545,5.07,359.76,5.07,-0.32,5.1,356.41,5.11,-0.63,5.02,352.86,5.05,-0.2,5.13,357.72,5.14,-0.02
2010123115,0.545,4.94,4.39,4.96,0.17,5.02,1.89,5.03,-0.39,5,355.51,5.02,0.03,5.11,0.35,5.11,0.38
2010123116,0.646,4.63,11.42,4.72,0.66,4.76,7.84,4.81,0.09,4.82,1.07,4.82,0.37,4.97,4.3,4.99,0.94
2010123117,0.407,4.2,19.46,4.46,1.11,4.36,14.34,4.5,0.73,4.47,9.29,4.53,0.8,4.69,9.73,4.76,1.49
2010123118,0.238,3.76,25.89,4.18,1.51,3.87,21.3,4.16,1.4,3.95,19.56,4.19,1.31,4.21,17.28,4.41,1.83
2010123119,0.127,3.37,28.14,3.83,1.8,3.35,28.27,3.8,1.97,3.28,31.01,3.82,1.85,3.49,27.87,3.95,1.8
2010123120,0.069,2.96,26.43,3.31,1.89,2.76,34.35,3.35,2.27,2.55,41.64,3.41,2.24,2.52,41.69,3.38,1.47
2010123121,0.048,2.42,21.12,2.59,1.67,2.1,38.57,2.68,2.12,1.89,48.36,2.84,2.31,1.29,60.8,2.64,0.93
2010123122,0.016,1.69,9.43,1.71,1.09,1.35,38.94,1.73,1.45,1.38,46.36,2,1.9,-0.14,94.29,1.91,0.28
2010123123,0,0.95,335.24,1.04,0.25,0.64,21.56,0.69,0.48,1,25.62,1.11,1.2,-1.42,139.98,1.86,-0.44
2011010100,0,0.43,290.14,1.25,-0.66,0.15,282.78,0.68,-0.46,0.69,326.37,0.83,0.43,-2.13,168.65,2.18,-1.18
2011010301,0.28,1.88,71.85,6.02,5.45,1.74,72.28,5.72,5.58,1.82,71.93,5.87,5.62,2.25,68.15,6.06,5.72
2011010302,0.508,1.98,71.2,6.15,5.56,1.77,72.38,5.83,5.83,1.8,72.81,6.1,5.8,2.38,67.73,6.27,5.82
2011010303,0.693,2.05,70.9,6.28,5.67,1.77,72.71,5.94,5.98,1.68,74.31,6.21,6.02,2.39,68.36,6.47,5.93
2011010304,0.693,2.14,70.45,6.4,5.76,1.77,72.91,6.03,5.97,1.47,76.19,6.15,6.23,2.3,69.69,6.64,6.03
2011010305,0.524,2.17,70.36,6.45,5.82,1.76,73.15,6.08,5.85,1.26,77.85,5.99,6.36,2.11,71.63,6.7,6.07
2011010306,0.476,2.04,71.36,6.38,5.83,1.71,73.67,6.08,5.7,1.17,78.39,5.82,6.35,1.78,74.3,6.59,6.04
2011010307,0.466,1.7,73.96,6.16,5.78,1.6,74.55,6,5.56,1.27,77.09,5.7,6.14,1.34,77.7,6.29,5.92
2011010308,0.397,1.3,77.17,5.87,5.65,1.53,74.9,5.86,5.37,1.49,74.51,5.58,5.8,0.96,80.61,5.88,5.72
2011010309,0.28,1.04,79.29,5.58,5.45,1.61,73.51,5.68,5.08,1.71,71.45,5.36,5.4,0.87,80.86,5.47,5.49
2011010310,0.249,1.05,78.69,5.34,5.15,1.93,69.5,5.5,4.64,1.83,68.44,4.98,5.01,1.21,76.47,5.16,5.24
2011010311,0.228,1.25,75.84,5.09,4.78,2.33,64.04,5.31,4.13,1.9,65.29,4.54,4.68,1.76,69.35,5,4.94
2011010312,0.222,1.49,71.8,4.77,4.33,2.62,58.85,5.06,3.68,1.96,61.88,4.17,4.42,2.24,63.12,4.95,4.53
2011010313,0.164,2.66,55.26,4.66,3.37,2.06,58.59,3.95,4.24,2.41,60.36,4.88,3.62,1.66,65.41,3.98,3.83
2011010314,0.106,2.51,53.15,4.19,3.16,2.1,56.45,3.79,4.05,2.34,59.98,4.68,3.5,1.74,63.56,3.91,3.35
2011010315,0.101,2.31,52.23,3.77,2.96,1.96,56.42,3.55,3.75,2.16,60,4.33,3.24,1.82,60.7,3.72,2.98
2011010316,0.058,2.14,52.23,3.49,2.7,1.6,59.41,3.14,3.24,1.98,58.55,3.8,2.88,1.88,56.91,3.44,2.76
2011010317,0.037,2.02,52.38,3.3,2.4,1.12,65.1,2.65,2.65,1.82,55.5,3.22,2.45,1.87,52.73,3.08,2.62
2011010318,0.016,1.93,51.63,3.11,2.09,0.68,71.93,2.2,2.11,1.67,51.68,2.69,2.01,1.74,49.13,2.66,2.44
2011010319,0,1.88,48.71,2.85,1.78,0.42,76.84,1.83,1.72,1.52,48.54,2.29,1.59,1.49,46.97,2.18,2.14
2011010320,0,1.88,42.57,2.55,1.41,0.25,80.1,1.43,1.32,1.35,44.51,1.89,1.11,1.17,43.39,1.62,1.73
2011010321,0,1.97,32.23,2.33,0.91,0.06,86.46,0.92,0.73,1.13,32.73,1.34,0.47,0.91,27.31,1.03,1.24
2011010322,0.016,2.14,18.65,2.26,0.26,-0.22,130.24,0.34,-0.18,0.86,348.37,0.88,-0.36,0.77,334.93,0.85,0.72
2011010323,0.048,2.33,6.91,2.35,-0.41,-0.47,220.79,0.62,-1.09,0.61,299.04,1.25,-1.18,0.72,301.51,1.38,0.28
2011010400,0.063,2.42,0.83,2.42,-0.91,-0.52,240.26,1.05,-1.63,0.45,285.39,1.69,-1.71,0.69,291.94,1.85,0.03
2011010401,0.063,-0.27,256.42,1.14,-1.51,0.43,285.88,1.57,-1.76,0.63,289.56,1.87,-2.47,1.62,303.23,2.95,-1.11
2011010402,0.042,0.12,276.36,1.06,-0.96,0.44,294.78,1.06,-1.39,0.56,291.87,1.5,-2.06,1.44,305.08,2.51,-1.05
2011010403,0.032,0.4,295.91,0.92,-0.31,0.34,317.87,0.46,-0.77,0.55,305.45,0.94,-1.27,1.18,312.87,1.74,-0.83
2011010404,0.021,0.42,308.46,0.68,0.18,0.02,82.52,0.18,-0.02,0.6,358.49,0.6,-0.28,0.88,342.15,0.92,-0.53
2011010405,0,0.26,318.86,0.34,0.49,-0.39,128.27,0.62,0.71,0.65,47.54,0.97,0.71,0.57,51.46,0.91,-0.23
2011010406,0,0.07,5.5,0.07,0.69,-0.72,136.03,0.99,1.28,0.58,65.78,1.41,1.49,0.3,78.62,1.51,0.01
2011010407,0,-0.01,95.92,0.13,0.84,-0.86,135.63,1.2,1.59,0.3,79.32,1.61,1.88,0.11,86.55,1.89,0.12
2011010408,0,0,89.75,0.18,0.95,-0.94,134.7,1.33,1.65,-0.12,94.13,1.65,2,0.04,88.89,2,0.18
2011010409,0,0.09,70.81,0.26,1.03,-1.15,138.18,1.55,1.54,-0.58,110.72,1.64,2,0.1,87.14,2,0.25
2011010410,0,0.21,61.63,0.45,1.1,-1.62,145.72,1.96,1.31,-0.99,127.1,1.64,2.01,0.29,81.65,2.03,0.39
2011010411,0,0.35,61.36,0.72,1.2,-2.15,150.91,2.46,1.05,-1.25,140.03,1.63,2.05,0.51,75.95,2.11,0.64
2011010412,0,0.46,65.01,1.08,1.35,-2.49,151.51,2.83,0.83,-1.26,146.66,1.5,2.1,0.62,73.7,2.19,0.98
2011010613,0.032,0.63,71.06,1.95,0.85,1.65,27.16,1.85,1.82,1.47,51.11,2.34,2.03,0.53,75.34,2.1,1.84
2011010614,0.069,0.21,84.08,2.06,0.97,1.18,39.22,1.53,1.85,1.66,48.2,2.49,2.66,-0.35,97.43,2.68,2.05
2011010615,0.444,-0.55,101.87,2.69,1.35,0.68,63.28,1.51,2.35,1.39,59.37,2.73,3.68,-1.37,110.47,3.93,2.64
2011010616,0.593,-1.85,115.97,4.23,2.14,0.16,85.61,2.14,3.56,0.32,84.83,3.57,4.86,-2.46,116.83,5.45,3.8
2011010617,0.593,-3.29,122.76,6.09,3.12,-0.48,98.75,3.16,5.03,-1.2,103.38,5.17,5.91,-3.49,120.59,6.87,5.12
2011010618,0.582,-4.36,125.92,7.44,4,-1.42,109.5,4.24,6.13,-2.64,113.27,6.68,6.49,-4.35,123.85,7.82,6.02
2011010619,0.757,-4.7,127.62,7.69,4.51,-2.71,120.99,5.27,6.39,-3.59,119.34,7.33,6.38,-4.95,127.83,8.08,6.09
2011010620,0.772,-4.59,129.72,7.18,4.61,-4.07,131.48,6.15,5.93,-4.15,124.97,7.24,5.73,-5.33,132.91,7.83,5.52
2011010621,0.831,-4.49,133.96,6.47,4.26,-5.11,140.15,6.65,5.03,-4.51,131.89,6.75,4.83,-5.56,139.06,7.37,4.66
2011010622,0.825,-4.75,141.41,6.07,3.52,-5.55,147.59,6.57,3.93,-4.83,140.86,6.23,3.88,-5.71,145.79,6.91,3.79
2011010623,0.635,-5.2,150.4,5.98,2.6,-5.59,155.03,6.16,2.86,-5.15,150.93,5.89,3.01,-5.79,152.55,6.53,2.96
