date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2012050402,0.603,5.32,33.3,6.37,2.12,2.37,41.77,3.18,3.83,5.01,37.4,6.31,3.71,3.37,47.79,5.01,3.5
2012050403,0.445,4.71,39.99,6.15,1.94,2.19,41.49,2.92,4.23,4.72,41.91,6.34,3.46,2.6,53.06,4.33,3.95
2012050404,0.01,2.75,56.53,4.99,2.43,2.73,41.57,3.66,4.64,3.38,53.94,5.74,2.89,1.33,65.19,3.18,4.17
2012050405,0.03,0.43,84.18,4.22,3.33,3.57,42.93,4.88,4.91,1.59,72.04,5.16,2.16,-0.08,92.07,2.16,4.2
2012050406,0.128,-0.94,102.61,4.3,4.24,4.12,45.86,5.91,4.86,0.19,87.74,4.86,1.44,-1.28,131.64,1.92,4.19
2012050407,0.138,-0.44,95.98,4.26,4.86,3.95,50.88,6.26,4.39,-0.2,92.63,4.4,0.86,-1.95,156.13,2.13,4.23
2012050408,0.069,1.09,75.29,4.28,5.13,3.39,56.59,6.15,3.68,0.11,88.22,3.68,0.48,-1.98,166.33,2.03,4.14
2012050409,0.02,2.39,56.76,4.37,5.09,2.91,60.28,5.86,2.94,0.61,78.23,3.01,0.31,-1.27,166.44,1.31,3.65
2012050410,0.04,2.54,46.54,3.69,4.79,2.83,59.41,5.57,2.4,0.87,70.04,2.55,0.36,0.12,72.13,0.38,2.68
2012050411,0.217,1.84,42.59,2.51,4.37,2.79,57.4,5.18,2.08,0.84,68,2.25,0.65,1.65,21.62,1.77,1.7
2012050412,0.227,0.94,54.45,1.61,3.98,2.25,60.54,4.57,2.03,0.59,73.9,2.11,1.2,2.67,24.2,2.93,1.31
2012050413,0.119,0.87,76.92,3.85,2.21,0.15,86.09,2.21,1.96,2.7,36.03,3.34,0.1,1.99,2.94,1.99,3.75
2012050414,0.049,-0.78,101.89,3.79,2.44,-0.43,100.06,2.48,2.73,2.01,53.67,3.39,-0.19,2.23,355.11,2.24,3.7
2012050415,0.01,-1.94,116.92,4.28,2.5,-1.14,114.54,2.75,3.24,1.04,72.15,3.41,0.17,2.61,3.63,2.61,3.82
2012050416,0.02,-2.09,117.47,4.53,2.22,-1.95,131.19,2.96,3.33,0.18,86.86,3.33,0.92,2.93,17.4,3.07,4.02
2012050417,0.03,-1.75,113.45,4.41,1.64,-2.78,149.49,3.23,3.17,-0.5,98.91,3.21,1.76,2.93,31.06,3.42,4.05
2012050418,0.138,-1.71,115.57,3.97,0.83,-3.57,166.95,3.67,3.06,-0.99,107.91,3.22,2.39,2.3,46.05,3.32,3.58
2012050419,0.03,-2.51,135.92,3.5,-0.1,-4.25,181.37,4.25,3.16,-1.33,112.76,3.43,2.53,0.87,70.98,2.68,2.43
2012050420,0.02,-3.8,165.46,3.92,-0.95,-4.78,191.29,4.87,3.18,-1.69,118,3.6,2.2,-1,114.38,2.42,0.98
2012050421,0.069,-4.98,182.9,4.99,-1.51,-5.11,196.47,5.33,2.71,-2.3,130.31,3.56,1.45,-2.82,152.81,3.17,-0.25
2012050422,0.03,-5.61,189.03,5.68,-1.62,-5.23,197.21,5.48,1.52,-3.27,155.03,3.61,0.38,-4.18,174.75,4.2,-0.89
2012050423,0.474,-5.78,190.25,5.87,-1.4,-5.22,195.04,5.41,0.06,-4.3,179.22,4.3,-0.7,-4.99,187.93,5.04,-1.05
2012050500,0.287,-5.7,189.47,5.78,-1.04,-5.18,191.38,5.28,-1.07,-4.98,192.14,5.09,-1.45,-5.24,195.46,5.44,-0.95
2012050701,0.83,0.16,271.89,4.94,-4.43,1.03,283.07,4.54,-4.86,0.36,274.27,4.87,-4.06,-0.33,265.35,4.07,-4.94
2012050702,0.652,0.32,273.52,5.21,-4.74,1,281.91,4.84,-4.97,0.19,272.17,4.97,-4.15,-1,256.43,4.27,-5.2
2012050703,0.632,0.4,274.26,5.44,-4.9,0.93,280.7,4.99,-4.95,-0.05,269.41,4.95,-4.51,-1.35,253.35,4.7,-5.42
2012050704,0.336,0.31,273.19,5.52,-4.78,0.75,278.94,4.84,-4.7,-0.41,265.04,4.72,-5,-1.44,253.87,5.2,-5.51
2012050705,0.227,0.04,270.45,5.51,-4.5,0.55,277.01,4.54,-4.36,-0.81,259.42,4.44,-5.4,-1.38,255.65,5.58,-5.51
2012050706,0.277,-0.35,266.42,5.52,-4.27,0.45,275.97,4.29,-4.09,-1.17,254.04,4.26,-5.5,-1.25,257.18,5.64,-5.51
2012050707,0.741,-0.8,261.83,5.64,-4.22,0.5,276.79,4.25,-4.04,-1.38,251.14,4.27,-5.15,-1.13,257.64,5.27,-5.58
2012050708,0.949,-1.23,257.95,5.87,-4.29,0.64,278.5,4.34,-4.21,-1.36,252.07,4.42,-4.61,-1.03,257.4,4.72,-5.74
2012050709,0.721,-1.51,255.84,6.16,-4.38,0.75,279.65,4.45,-4.54,-1.03,257.23,4.66,-4.24,-0.96,257.25,4.35,-5.97
2012050710,0.395,-1.55,256.09,6.45,-4.41,0.75,279.68,4.48,-4.98,-0.37,265.76,4.99,-4.31,-0.9,258.18,4.4,-6.26
2012050711,0.662,-1.34,258.41,6.68,-4.4,0.82,280.56,4.48,-5.34,0.37,273.98,5.35,-4.66,-0.76,260.72,4.72,-6.54
2012050712,0.504,-0.88,262.55,6.79,-4.41,1.16,284.79,4.56,-5.43,0.88,279.18,5.5,-5.04,-0.43,265.17,5.06,-6.73
2012050713,0.217,1.88,292.96,4.82,-5.11,0.93,280.3,5.2,-5.27,0.15,271.58,5.27,-3.65,0.48,277.49,3.68,-4.44
2012050714,0.138,2.61,301.24,5.03,-4.55,0.69,278.65,4.6,-5.32,0.72,277.71,5.37,-3.73,0.7,280.6,3.79,-4.3
2012050715,0.099,2.87,307.37,4.73,-3.94,0.42,276.13,3.97,-5.24,1,280.8,5.33,-3.83,0.87,282.85,3.93,-3.76
2012050716,0.395,2.38,311.55,3.6,-3.48,0.33,275.36,3.5,-5.03,0.79,278.92,5.09,-3.92,0.98,284.11,4.04,-2.69
2012050717,0.346,1.66,318.84,2.21,-3.14,0.38,276.86,3.16,-4.69,0.34,274.19,4.71,-3.92,0.99,284.25,4.04,-1.46
2012050718,0.03,1.42,339.61,1.51,-2.85,0.49,279.85,2.89,-4.21,0.03,270.35,4.21,-3.74,0.86,282.99,3.83,-0.53
2012050719,0.01,2.12,354.29,2.13,-2.56,0.61,283.45,2.63,-3.6,0.09,271.46,3.6,-3.34,0.56,279.6,3.38,-0.21
2012050720,0.03,3.27,357.76,3.27,-2.27,0.72,287.7,2.38,-3.04,0.38,277.06,3.07,-2.84,0.15,272.94,2.84,-0.13
2012050721,0.03,4.15,3.77,4.16,-2,0.84,292.81,2.17,-2.75,0.61,282.53,2.81,-2.41,-0.33,262.15,2.43,0.27
2012050722,0.03,4.2,17.99,4.41,-1.78,0.95,298.21,2.02,-2.82,0.58,281.65,2.88,-2.16,-0.79,249.81,2.3,1.36
2012050723,0.04,3.58,37.88,4.53,-1.61,0.95,300.43,1.87,-2.99,0.33,276.26,3,-2.03,-1.11,241.29,2.32,2.78
2012050800,0.03,2.64,56.62,4.79,-1.54,0.7,294.3,1.69,-2.84,-0.06,268.86,2.84,-1.93,-1.15,239.12,2.25,4
2012050801,0,0.14,274.97,1.58,-2.13,-0.47,257.54,2.18,-1.75,-0.85,244.13,1.94,-1.22,-0.68,240.83,1.4,-1.58
2012050802,0.02,-0.5,253.56,1.78,-1.2,-0.8,236.2,1.44,-1.45,-0.44,253.32,1.52,-0.64,-0.5,231.97,0.81,-1.71
2012050803,0.049,-0.93,243.97,2.12,-0.51,-0.93,208.97,1.06,-1.02,-0.23,257.22,1.04,0.08,-0.65,173.36,0.66,-1.91
2012050804,0,-0.91,246.83,2.31,-0.4,-0.8,206.65,0.9,-0.43,-0.45,223.92,0.62,0.83,-1.02,140.78,1.32,-2.13
2012050805,0,-0.46,258.31,2.28,-0.54,-0.64,220.1,0.84,0.19,-0.92,168.38,0.94,1.5,-1.43,133.6,2.07,-2.23
2012050806,0,0.34,279.33,2.07,-0.44,-0.72,211.39,0.84,0.71,-1.37,152.72,1.55,1.95,-1.7,131.08,2.58,-2.05
2012050807,0,1.31,311.59,1.97,0.24,-1.22,169.01,1.24,1.02,-1.62,147.69,1.92,2.07,-1.7,129.38,2.68,-1.47
2012050808,0.049,1.89,340.83,2.01,1.2,-1.98,148.74,2.31,1.17,-1.76,146.33,2.12,1.96,-1.6,129.3,2.53,-0.66
2012050809,0.04,1.45,7.26,1.46,2.02,-2.73,143.47,3.39,1.23,-1.98,148.18,2.33,1.73,-1.64,133.33,2.38,0.18
2012050810,0.02,-0.4,114.26,0.96,2.36,-3.25,143.93,4.01,1.25,-2.39,152.49,2.7,1.5,-1.95,142.41,2.46,0.88
2012050811,0.049,-2.85,154.18,3.16,2.32,-3.47,146.28,4.17,1.22,-2.87,157.02,3.12,1.29,-2.39,151.63,2.72,1.38
2012050812,0.099,-4.83,160.89,5.11,2.06,-3.38,148.64,3.96,1.13,-3.24,160.82,3.43,1.12,-2.74,157.72,2.96,1.67
2012051013,0.138,-2.97,137.9,4,2.81,-2.95,136.4,4.08,3.2,-3.87,140.4,5.03,2.85,-3.33,139.46,4.38,2.68
2012051014,0.099,-3.24,139.18,4.28,2.99,-2.98,134.93,4.22,3.23,-3.75,139.23,4.95,3.16,-3.49,137.87,4.71,2.8
2012051015,0.099,-3.44,140.03,4.49,3.17,-3.07,134.13,4.42,3.24,-3.57,137.73,4.82,3.24,-3.92,140.42,5.08,2.88
2012051016,0.168,-3.54,139.78,4.64,3.37,-3.31,134.46,4.73,3.29,-3.57,137.32,4.86,3.14,-4.5,145.08,5.48,3
2012051017,0.227,-3.68,139.97,4.8,3.48,-3.75,137.15,5.11,3.3,-3.88,139.64,5.09,2.93,-5.09,150.06,5.88,3.09
2012051018,0.227,-4.02,142.4,5.08,3.32,-4.44,143.22,5.54,3.13,-4.58,145.67,5.54,2.71,-5.58,154.12,6.2,3.1
2012051019,0.247,-4.65,147.46,5.52,2.8,-5.33,152.25,6.02,2.7,-5.63,154.33,6.24,2.51,-5.84,156.76,6.36,2.97
2012051020,0.227,-5.19,152.74,5.84,2.12,-5.96,160.42,6.33,2.15,-6.48,161.62,6.83,2.24,-5.83,158.97,6.24,2.67
2012051021,0.227,-5.15,156.91,5.6,1.53,-5.77,165.19,5.97,1.65,-6.48,165.72,6.69,1.76,-5.5,162.21,5.78,2.2
2012051022,0.208,-4.25,160.23,4.51,1.19,-4.44,164.95,4.6,1.3,-5.2,165.95,5.36,1.01,-4.85,168.28,4.95,1.53
2012051023,0.099,-2.91,166.9,2.99,0.97,-2.59,159.5,2.77,0.98,-3.25,163.24,3.39,0.12,-3.94,178.25,3.94,0.68
2012051100,0.049,-1.8,190.15,1.83,0.61,-1.09,150.66,1.25,0.48,-1.47,161.84,1.55,-0.68,-2.86,193.36,2.94,-0.32
2012051101,0,-0.56,181.01,0.56,-0.27,-0.51,207.86,0.58,-1.2,-1.7,215.26,2.08,-0.38,-1.29,196.36,1.34,-0.01
2012051102,0,-0.63,225.16,0.89,-0.93,-0.11,263.1,0.94,-1.34,-0.57,246.97,1.45,-0.8,-0.48,239.06,0.94,-0.63
2012051103,0,-0.71,230.99,1.13,-1.04,0.19,280.13,1.06,-1,0.42,292.46,1.09,-0.74,0.47,302.57,0.87,-0.88
2012051104,0,-0.36,233.36,0.61,-0.31,0.72,336.48,0.78,-0.18,1.15,351.06,1.17,-0.31,1.4,347.65,1.44,-0.49
2012051105,0,0.2,57.31,0.36,0.89,1.28,34.73,1.56,0.87,1.61,28.46,1.83,0.36,2.07,9.72,2.11,0.31
2012051106,0.03,0.6,62.95,1.32,2.02,1.53,52.81,2.54,1.82,1.75,46.19,2.52,1.12,2.22,26.79,2.49,1.17
2012051107,0.089,0.57,72.79,1.93,2.67,1.24,65.09,2.94,2.42,1.57,57.05,2.88,1.86,1.67,48.05,2.5,1.84
2012051108,0.208,0.24,84.16,2.34,2.9,0.57,78.92,2.95,2.71,1.1,67.91,2.93,2.47,0.68,74.65,2.56,2.33
2012051109,0.227,-0.18,93.7,2.71,2.9,-0.21,94.13,2.9,2.82,0.39,82.17,2.84,2.83,-0.43,98.63,2.86,2.71
2012051110,0.227,-0.49,99.23,3.06,2.83,-0.86,106.83,2.95,2.85,-0.49,99.72,2.89,2.88,-1.35,115.02,3.18,3.02
2012051111,0.148,-0.73,102.8,3.29,2.75,-1.27,114.87,3.03,2.83,-1.29,114.46,3.11,2.74,-1.95,125.36,3.36,3.21
2012051112,0.109,-0.95,106.79,3.3,2.69,-1.41,117.6,3.03,2.79,-1.74,121.93,3.29,2.56,-2.15,129.95,3.34,3.16
2012051113,0.059,-1.24,114.77,2.95,2.75,-1.66,121.16,3.22,2.47,-1.91,127.69,3.12,3.26,-1.14,109.23,3.45,2.68
2012051114,0.01,-0.93,108.79,2.9,2.75,-1.27,114.83,3.03,2.47,-1.37,119.05,2.82,3.41,-0.85,103.97,3.51,2.74
2012051115,0.03,-0.72,103.77,3,2.82,-0.87,107.08,2.95,2.54,-0.73,105.97,2.65,3.35,-0.82,103.73,3.45,2.92
2012051116,0.059,-0.73,102.88,3.29,3,-0.68,102.73,3.08,2.69,-0.14,92.95,2.69,3.18,-0.93,106.28,3.31,3.21
2012051117,0.128,-0.89,104.04,3.66,3.27,-0.62,100.72,3.33,2.94,0.37,82.89,2.96,3.01,-1.02,108.78,3.18,3.56
2012051118,0.247,-1.02,104.72,4.02,3.59,-0.53,98.35,3.63,3.33,0.79,76.72,3.42,2.98,-0.95,107.66,3.13,3.89
2012051119,0.356,-0.98,103.34,4.24,3.93,-0.26,93.83,3.93,3.87,1.14,73.54,4.03,3.17,-0.58,100.32,3.22,4.13
2012051120,0.563,-0.66,98.93,4.27,4.16,0.23,86.87,4.17,4.3,1.54,70.32,4.56,3.45,0.09,88.54,3.45,4.22
2012051121,0.662,0.02,89.79,4.11,4.18,0.97,76.88,4.29,4.34,2.1,64.22,4.82,3.65,1.01,74.5,3.79,4.11
2012051122,0.583,1.06,74.27,3.92,3.9,1.95,63.45,4.36,3.81,2.87,53.03,4.77,3.64,2.11,59.84,4.21,3.78
2012051123,0.563,2.17,57.31,4.02,3.47,2.89,50.21,4.52,3.02,3.62,39.81,4.71,3.49,3.12,48.17,4.68,3.38
2012051200,0.543,2.95,46.71,4.31,3.07,3.47,41.54,4.63,2.37,4.04,30.41,4.68,3.34,3.73,41.83,5,3.13
2012051401,0.069,-0.78,245.71,1.89,-0.59,-0.17,254.25,0.62,-0.46,0.61,323.05,0.76,-0.9,0.38,292.72,0.97,-1.72
2012051402,0,-0.8,249.14,2.23,-1.12,0.81,305.9,1.38,-0.57,1.3,336.2,1.42,-1.09,0.83,307.27,1.37,-2.09
2012051403,0,-0.67,251.62,2.13,-1.21,1.48,320.7,1.91,-0.53,1.55,341.03,1.64,-1.12,0.98,311.09,1.48,-2.02
2012051404,0,-0.27,259,1.42,-0.66,1.53,336.83,1.67,-0.38,1.21,342.37,1.27,-1.03,0.87,310.28,1.35,-1.39
2012051405,0,0.11,282.12,0.52,0.22,1.06,11.82,1.09,-0.21,0.47,336.42,0.52,-0.84,0.54,302.65,1,-0.5
2012051406,0,0.06,75.95,0.24,0.97,0.25,75.39,1,-0.08,-0.38,192.2,0.39,-0.59,0.01,270.6,0.59,0.23
2012051407,0,-0.67,141.99,0.85,1.23,-0.7,119.56,1.41,-0.08,-1.12,183.91,1.12,-0.32,-0.68,205.2,0.75,0.52
2012051408,0,-1.67,164.54,1.74,1.07,-1.54,145.32,1.87,-0.18,-1.58,186.63,1.59,-0.12,-1.32,184.99,1.33,0.46
2012051409,0,-2.41,173.55,2.43,0.65,-2.03,162.13,2.13,-0.38,-1.63,193.2,1.68,-0.1,-1.73,183.15,1.73,0.27
2012051410,0,-2.48,177.21,2.49,0.15,-1.99,175.64,2,-0.65,-1.23,207.7,1.39,-0.32,-1.75,190.28,1.77,0.12
2012051411,0,-2.12,179.55,2.12,-0.32,-1.63,190.96,1.66,-0.92,-0.64,235.13,1.13,-0.65,-1.51,203.11,1.65,0.02
2012051412,0,-1.72,182.41,1.72,-0.64,-1.23,207.31,1.39,-1.15,-0.2,259.97,1.16,-0.9,-1.24,216,1.54,-0.07
2012051413,0,-1.01,216,1.25,-1.27,-0.15,263.15,1.28,-0.95,-1.08,221.22,1.44,-1.08,-1.27,220.46,1.67,-0.73
2012051414,0,-0.9,217.12,1.12,-1.29,-0.32,256.01,1.33,-0.82,-0.97,220.4,1.27,-1.07,-1.23,220.97,1.63,-0.68
2012051415,0,-0.75,217.47,0.94,-1.21,-0.43,250.34,1.29,-0.61,-0.77,218.37,0.99,-1.01,-0.99,225.63,1.41,-0.57
2012051416,0.03,-0.48,226.41,0.69,-1.05,-0.3,254.3,1.1,-0.38,-0.44,221.02,0.58,-0.92,-0.63,235.48,1.11,-0.5
2012051417,0.049,-0.16,248.61,0.45,-0.83,-0.04,267.19,0.83,-0.12,-0.14,220.48,0.18,-0.76,-0.28,249.99,0.81,-0.42
2012051418,0.04,0.05,281.61,0.27,-0.57,0.12,282.11,0.58,0.23,-0.09,111.52,0.24,-0.52,-0.07,262.48,0.53,-0.27
2012051419,0.049,0.1,354.23,0.1,-0.29,0.06,282.68,0.3,0.65,-0.41,122.38,0.77,-0.2,-0.08,247.35,0.21,-0.01
2012051420,0.04,0.11,67.17,0.27,-0.05,-0.01,263.58,0.05,0.99,-0.76,127.56,1.25,0.11,-0.16,144.74,0.19,0.25
2012051421,0.01,0.25,57.44,0.46,0.08,0.2,22.29,0.22,1.06,-0.69,123.03,1.26,0.28,-0.07,103.56,0.28,0.39
2012051422,0.02,0.64,26.22,0.71,0.07,0.86,4.64,0.87,0.74,0.1,82.36,0.75,0.22,0.34,32.69,0.4,0.31
2012051423,0.04,1.13,9.23,1.14,-0.01,1.71,359.66,1.71,0.26,1.23,12.06,1.26,0.05,0.94,2.85,0.94,0.18
2012051500,0.03,1.51,7.45,1.52,-0.05,2.37,358.7,2.37,-0.06,2.18,358.32,2.18,-0.08,1.53,356.94,1.53,0.2
2012051501,0.01,2.55,0.56,2.55,-0.01,2.53,359.86,2.53,-0.04,1.95,358.85,1.95,1.45,1.11,52.71,1.83,0.02
2012051502,0.01,2.37,5.69,2.39,0.37,2.38,8.76,2.41,0.19,2.14,4.97,2.15,1.67,1.23,53.74,2.08,0.24
2012051503,0,2.07,15.48,2.15,0.91,1.97,24.84,2.18,0.58,2.09,15.49,2.16,1.57,1.45,47.39,2.14,0.57
2012051504,0,1.81,29.32,2.07,1.5,1.5,45.02,2.12,1.1,1.78,31.79,2.09,1.29,1.7,37.14,2.14,1.01
2012051505,0,1.56,43.75,2.15,2.03,1.06,62.55,2.29,1.65,1.33,51.12,2.13,1.05,1.9,28.89,2.17,1.49
2012051506,0,1.24,57.09,2.28,2.43,0.72,73.45,2.53,2.12,0.9,67,2.3,1.09,1.93,29.55,2.22,1.91
2012051507,0,0.82,69.68,2.35,2.62,0.56,77.96,2.68,2.39,0.59,76.07,2.46,1.57,1.74,42.11,2.34,2.21
2012051508,0,0.44,79.23,2.38,2.59,0.58,77.45,2.66,2.46,0.45,79.69,2.5,2.19,1.43,56.86,2.62,2.34
2012051509,0,0.31,82.16,2.3,2.37,0.78,71.8,2.49,2.32,0.47,78.54,2.37,2.57,1.17,65.49,2.83,2.28
2012051510,0,0.55,74.84,2.1,1.98,1.14,60.08,2.28,2.02,0.66,71.9,2.12,2.45,1.1,65.93,2.69,2.03
2012051511,0,1,59.68,1.99,1.59,1.56,45.71,2.23,1.74,0.96,60.92,1.99,2.03,1.22,59.15,2.37,1.72
2012051512,0.02,1.46,45.83,2.09,1.41,1.9,36.59,2.37,1.7,1.33,51.98,2.15,1.66,1.53,47.32,2.25,1.5
2012051713,0.01,-0.78,222.45,1.05,-0.95,-1.22,217.98,1.55,-0.82,-1.25,213.22,1.5,-1.33,-1.49,221.69,2,-0.71
2012051714,0.02,-0.84,204.87,0.93,-0.96,-1.13,220.4,1.49,-0.54,-1.33,202.11,1.44,-1.08,-1.55,214.85,1.89,-0.39
2012051715,0.04,-0.85,194.8,0.88,-0.98,-1.05,223.21,1.44,-0.38,-1.39,195.32,1.44,-0.76,-1.68,204.21,1.84,-0.22
2012051716,0.069,-0.69,201.33,0.74,-0.99,-0.95,226.41,1.37,-0.38,-1.37,195.61,1.43,-0.41,-1.84,192.71,1.89,-0.27
2012051717,0.069,-0.45,220.46,0.6,-0.93,-0.82,228.83,1.24,-0.46,-1.28,199.95,1.36,-0.11,-2,183.26,2,-0.39
2012051718,0.099,-0.3,233.23,0.49,-0.73,-0.65,228.51,0.98,-0.5,-1.12,204.26,1.23,0.09,-2.15,177.68,2.15,-0.4
2012051719,0.099,-0.29,211.63,0.34,-0.37,-0.43,220.62,0.56,-0.43,-0.89,205.86,0.99,0.14,-2.23,176.54,2.24,-0.18
2012051720,0.099,-0.23,155.82,0.25,0.01,-0.13,176.28,0.13,-0.34,-0.5,214.58,0.6,0,-2.08,180.06,2.08,0.1
2012051721,0.069,0.2,48.74,0.3,0.18,0.27,33.97,0.33,-0.37,0.19,296.68,0.42,-0.35,-1.49,193.24,1.53,0.23
2012051722,0.079,1.14,1.96,1.14,0.03,0.78,1.95,0.78,-0.61,1.19,333.12,1.34,-0.89,-0.38,247.16,0.97,0.04
2012051723,0.059,2.21,351.45,2.23,-0.31,1.28,346.59,1.32,-0.9,2.21,337.84,2.39,-1.42,0.9,302.31,1.68,-0.33
2012051800,0.01,2.88,346.58,2.96,-0.58,1.66,340.72,1.76,-1.06,2.84,339.46,3.03,-1.67,1.84,317.68,2.49,-0.69
2012051801,0.01,1.83,340.87,1.94,-0.97,2.81,340.94,2.97,-1.5,2.11,324.67,2.59,-0.89,1.8,333.62,2.01,-0.64
2012051802,0.01,1.9,343.1,1.98,-0.79,2.4,341.88,2.53,-1.08,1.98,331.4,2.25,-0.67,1.7,338.52,1.83,-0.58
2012051803,0,1.99,343.96,2.07,-0.75,2.02,339.78,2.16,-0.69,1.83,339.38,1.96,-0.77,1.67,335.26,1.84,-0.57
2012051804,0,2.19,341.03,2.31,-1.02,1.97,332.77,2.22,-0.56,1.96,344.17,2.04,-1.09,1.66,326.71,1.99,-0.75
2012051805,0,2.37,335.28,2.61,-1.48,2.08,324.54,2.56,-0.69,2.17,342.33,2.28,-1.51,1.61,316.92,2.2,-1.09
2012051806,0.01,2.35,327.13,2.8,-1.96,2.06,316.37,2.85,-1.06,2.15,333.82,2.4,-1.88,1.44,307.52,2.36,-1.52
2012051807,0.02,2.02,315.73,2.82,-2.31,1.71,306.52,2.88,-1.6,1.7,316.78,2.33,-2.1,1.11,297.85,2.37,-1.96
2012051808,0.01,1.5,302.78,2.77,-2.52,1.2,295.4,2.79,-2.15,1.01,295.12,2.37,-2.21,0.68,287.18,2.31,-2.33
2012051809,0.04,1,291.72,2.69,-2.64,0.77,286.33,2.75,-2.54,0.38,278.59,2.57,-2.28,0.26,276.45,2.29,-2.5
2012051810,0.119,0.67,285.48,2.51,-2.68,0.62,283.11,2.75,-2.64,0.06,271.4,2.64,-2.35,-0.08,268.12,2.35,-2.42
2012051811,0.089,0.55,283.91,2.28,-2.66,0.69,284.48,2.75,-2.54,0.02,270.54,2.54,-2.43,-0.23,264.51,2.44,-2.21
2012051812,0.049,0.61,286.87,2.11,-2.57,0.83,287.93,2.7,-2.37,0.17,274.06,2.38,-2.51,-0.13,267.04,2.51,-2.02
2012051813,0.04,0.96,291.63,2.6,-2.23,0.42,280.6,2.27,-2.56,0.27,276.03,2.57,-1.94,-0.01,269.61,1.94,-2.42
2012051814,0.04,1.07,295.94,2.45,-2.1,0.75,289.62,2.23,-2.56,0.81,287.53,2.69,-1.79,0.29,279.21,1.82,-2.2
2012051815,0.049,1.21,301.8,2.3,-1.91,1.15,301.15,2.23,-2.47,1.28,297.31,2.78,-1.86,0.74,291.58,2,-1.95
2012051816,0.04,1.39,309.52,2.19,-1.61,1.6,314.79,2.27,-2.29,1.52,303.66,2.75,-2.06,1.24,301.13,2.4,-1.69
2012051817,0.04,1.55,316.84,2.13,-1.31,2.01,326.9,2.4,-2.07,1.6,307.76,2.62,-2.3,1.72,306.82,2.87,-1.46
2012051818,0.04,1.61,320.7,2.08,-1.12,2.28,333.84,2.54,-1.9,1.62,310.42,2.5,-2.48,2.07,309.86,3.23,-1.32
2012051819,0.109,1.51,319.17,1.99,-1.12,2.34,334.34,2.59,-1.86,1.66,311.87,2.49,-2.53,2.21,311.22,3.36,-1.3
2012051820,0.04,1.34,314.34,1.91,-1.25,2.24,330.81,2.57,-1.89,1.71,312.1,2.55,-2.46,2.16,311.21,3.28,-1.37
2012051821,0.049,1.2,309.99,1.86,-1.4,2.07,326.01,2.5,-1.95,1.71,311.29,2.6,-2.34,1.93,309.52,3.03,-1.43
2012051822,0.059,1.17,309.4,1.85,-1.47,1.9,322.22,2.41,-1.98,1.64,309.62,2.58,-2.2,1.58,305.58,2.71,-1.43
2012051823,0.128,1.23,311.22,1.87,-1.49,1.74,319.44,2.3,-1.98,1.52,307.44,2.5,-2.08,1.19,299.8,2.39,-1.41
2012051900,0.158,1.31,312.81,1.92,-1.48,1.59,317.06,2.18,-1.95,1.38,305.19,2.39,-1.99,0.89,294.01,2.18,-1.41
2012052101,0.257,1.04,289.61,3.11,-2.84,1.19,292.79,3.08,-2.21,0.92,292.55,2.39,-3.32,1.52,294.68,3.65,-2.93
2012052102,0.346,1.16,291.39,3.19,-2.9,1.53,297.88,3.28,-2.47,1.17,295.41,2.74,-3.53,1.9,298.3,4.01,-2.97
2012052103,0.741,1.5,298.71,3.11,-2.69,1.81,303.86,3.24,-2.43,1.49,301.57,2.85,-3.18,2.35,306.52,3.95,-2.73
2012052104,0.583,1.98,312.85,2.91,-2.19,1.79,309.29,2.82,-1.83,1.69,312.62,2.49,-2.46,2.82,318.85,3.74,-2.13
2012052105,0.346,2.41,332.23,2.73,-1.56,1.59,315.49,2.22,-1.01,1.79,330.53,2.05,-1.61,3.15,332.95,3.54,-1.27
2012052106,0.573,2.56,353.76,2.58,-1.05,1.39,322.97,1.74,-0.42,1.88,347.29,1.93,-0.86,3.2,344.94,3.32,-0.28
2012052107,0.682,2.29,16.37,2.39,-0.83,1.36,328.61,1.59,-0.39,2.03,349.06,2.07,-0.41,2.9,351.9,2.93,0.67
2012052108,0.652,1.85,35.39,2.27,-0.83,1.51,331.26,1.72,-0.66,2.25,343.65,2.35,-0.25,2.5,354.21,2.51,1.32
2012052109,0.573,1.58,40.28,2.07,-0.91,1.83,333.48,2.04,-0.83,2.53,341.84,2.66,-0.32,2.33,352.08,2.35,1.34
2012052110,0.534,1.73,18.82,1.83,-0.96,2.28,337.08,2.48,-0.62,2.83,347.75,2.9,-0.54,2.61,348.25,2.66,0.59
2012052111,0.306,2.19,347.53,2.24,-0.92,2.75,341.54,2.9,-0.2,3.07,356.34,3.08,-0.73,3.11,346.75,3.2,-0.48
2012052112,0.257,2.74,334.86,3.03,-0.72,3.1,346.87,3.19,0.13,3.13,2.46,3.13,-0.7,3.51,348.75,3.57,-1.29
2012052113,0.257,3.26,353.4,3.28,0.16,2.96,3.18,2.96,-0.32,3.54,354.77,3.56,-0.66,2.22,343.44,2.32,-0.38
2012052114,0.148,3.3,359.34,3.3,0,2.73,359.91,2.73,0.14,3.36,2.43,3.36,-0.22,1.83,353.1,1.84,-0.04
2012052115,0.089,3.38,1.44,3.38,-0.19,2.7,355.99,2.7,0.37,3.18,6.65,3.2,-0.12,1.61,355.88,1.61,0.09
2012052116,0.03,3.58,358.22,3.58,-0.23,2.95,355.49,2.95,0.15,3.14,2.82,3.14,-0.21,1.45,351.81,1.47,-0.11
